OrderID,OrderDate,CustomerID,ProductCategory,Product,Quantity,Discount,Sales,Profit,PaymentMethod,OrderStatus,CustomerName,Segment,Region,City,State,SignupDate,AgeGroup,Profit Margin,Profit per Unit,Loss Flag,OrderYear,OrderMonth
ORD00902,2025-12-03,CUST0034,Accessories,Backpack,2.0,0.05,4180.0,1368.7,Cash on Delivery,Delivered,Meera Bose,Consumer,West,Ahmedabad,Gujarat,2023-01-29,18-25,0.3274401913875598,684.35,Profit,2025,2025-12
ORD00903,2025-11-03,CUST0335,Electronics,Laptop,6.0,0.2,264000.0,2743.28,Cash on Delivery,Delivered,Diya Pillai,Consumer,South,Bengaluru,Karnataka,2025-05-24,36-50,0.010391212121212122,457.21333333333337,Profit,2025,2025-11
ORD00904,2025-11-23,CUST0077,Office Supplies,Desk Organizer,1.0,0.0,900.0,280.0,NetBanking,Shipped,Aarav Patel,Home Office,East,Bhubaneswar,Odisha,2023-01-09,36-50,0.3111111111111111,280.0,Profit,2025,2025-11
ORD00905,2025-09-26,CUST0232,Office Supplies,Stapler,1.0,0.05,332.5,110.03,Cash on Delivery,Shipped,Priya Menon,Consumer,West,Pune,Maharashtra,2024-06-24,18-25,0.3309172932330827,110.03,Profit,2025,2025-09
ORD00906,2025-10-23,CUST0292,Accessories,Backpack,2.0,0.15,3740.0,1104.84,Card,Delivered,Sanjay Khan,Consumer,South,Bengaluru,Karnataka,2023-07-05,26-35,0.2954117647058823,552.42,Profit,2025,2025-10
ORD00907,2025-11-21,CUST0376,Electronics,Headphones,6.0,0.15,22950.0,6726.19,Cash on Delivery,Shipped,Ishaan Patel,Consumer,East,Guwahati,Assam,2024-01-17,26-35,0.293080174291939,1121.0316666666665,Profit,2025,2025-11
ORD00908,2025-09-15,CUST0166,Electronics,Keyboard,2.0,0.1,4500.0,1178.31,Card,Delivered,Arjun Gupta,Home Office,South,Chennai,Tamil Nadu,2024-10-19,18-25,0.26184666666666667,589.155,Profit,2025,2025-09
ORD00909,2025-12-07,CUST0336,Office Supplies,Desk Organizer,6.0,0.1,4860.0,1390.12,UPI,Delivered,Akash Khan,Consumer,West,Surat,Gujarat,2023-09-13,36-50,0.28603292181069956,231.68666666666664,Profit,2025,2025-12
ORD00910,2026-05-22,CUST0353,Electronics,Headphones,4.0,0.15,15300.0,4259.47,Card,Delivered,Aditya Iyer,Home Office,South,Hyderabad,Telangana,2024-08-21,36-50,0.2783967320261438,1064.8675,Profit,2026,2026-05
ORD00911,2025-08-08,CUST0432,Electronics,Headphones,3.0,0.05,12825.0,4062.9,NetBanking,Delivered,Pooja Singh,Corporate,South,Coimbatore,Tamil Nadu,2023-02-17,18-25,0.3167953216374269,1354.3,Profit,2025,2025-08
ORD00912,2025-07-07,CUST0518,Furniture,Office Chair,3.0,0.1,22950.0,3549.09,Cash on Delivery,Shipped,Nisha Patel,Home Office,North,Jaipur,Rajasthan,2025-04-19,36-50,0.15464444444444445,1183.03,Profit,2025,2025-07
ORD00913,2026-07-30,CUST0500,Electronics,Keyboard,4.0,0.15,8500.0,2443.09,Card,Delivered,Akash Bose,Consumer,West,Mumbai,Maharashtra,2024-06-01,36-50,0.28742235294117646,610.7725,Profit,2026,2026-07
ORD00914,2025-08-15,CUST0216,Electronics,Laptop,2.0,0.0,110000.0,18000.0,Cash on Delivery,Delivered,Karthik Mishra,Consumer,South,Hyderabad,Telangana,2024-06-25,26-35,0.16363636363636364,9000.0,Profit,2025,2025-08
ORD00915,2025-10-01,CUST0436,Electronics,Keyboard,1.0,0.0,2500.0,800.0,NetBanking,Delivered,Divya Patel,Consumer,West,Surat,Gujarat,2025-10-12,26-35,0.32,800.0,Profit,2025,2025-10
ORD00916,2026-08-11,CUST0202,Electronics,Laptop,3.0,0.0,165000.0,27000.0,UPI,Delivered,Manoj Gupta,Corporate,West,Pune,Maharashtra,2023-12-07,26-35,0.16363636363636364,9000.0,Profit,2026,2026-08
ORD00917,2026-03-25,CUST0444,Office Supplies,Stapler,1.0,0.05,332.5,110.15,NetBanking,Delivered,Harini Naidu,Consumer,East,Guwahati,Assam,2023-05-21,18-25,0.33127819548872184,110.15,Profit,2026,2026-03
ORD00918,2026-05-05,CUST0381,Furniture,Desk,1.0,0.0,15000.0,3500.0,Card,Delivered,Nisha Pillai,Corporate,West,Mumbai,Maharashtra,2023-03-15,26-35,0.23333333333333334,3500.0,Profit,2026,2026-05
ORD00919,2026-01-08,CUST0540,Accessories,Webcam,3.0,0.2,10080.0,2083.16,UPI,Delivered,Kavya Rao,Consumer,South,Chennai,Tamil Nadu,2023-09-30,18-25,0.2066626984126984,694.3866666666667,Profit,2026,2026-01
ORD00920,2026-05-26,CUST0481,Accessories,Backpack,1.0,0.15,1870.0,517.2,Card,Delivered,Diya Kulkarni,Corporate,North,Lucknow,Uttar Pradesh,2024-07-28,26-35,0.2765775401069519,517.2,Profit,2026,2026-05
ORD00921,2025-10-27,CUST0182,Office Supplies,Printer,1.0,0.0,14000.0,2800.0,Cash on Delivery,Delivered,Shreya Iyer,Home Office,East,Patna,Bihar,2023-07-03,36-50,0.2,2800.0,Profit,2025,2025-10
ORD00922,2025-08-30,CUST0442,Accessories,Webcam,2.0,0.15,7140.0,1731.24,UPI,Delivered,Akash Kulkarni,Consumer,South,Bengaluru,Karnataka,2023-09-01,36-50,0.24247058823529413,865.62,Profit,2025,2025-08
ORD00923,2025-09-08,CUST0169,Accessories,Webcam,2.0,0.15,7140.0,1331.37,Card,Delivered,Sneha Bose,Consumer,South,Hyderabad,Telangana,2024-09-10,26-35,0.18646638655462183,665.685,Profit,2025,2025-09
ORD00924,2025-12-31,CUST0071,Furniture,Office Chair,2.0,0.15,15300.0,2879.27,Cash on Delivery,Delivered,Sneha Nair,Corporate,North,Jaipur,Rajasthan,2025-08-08,26-35,0.1881875816993464,1439.635,Profit,2025,2025-12
ORD00925,2026-04-11,CUST0021,Furniture,Office Chair,4.0,0.15,30600.0,5010.82,Cash on Delivery,Delivered,Varun Nair,Home Office,West,Ahmedabad,Gujarat,2025-11-12,36-50,0.16375228758169932,1252.705,Profit,2026,2026-04
ORD00926,2026-06-01,CUST0094,Electronics,Keyboard,4.0,0.0,10000.0,3200.0,Cash on Delivery,Delivered,Akash Joshi,Corporate,East,Kolkata,West Bengal,2025-06-22,36-50,0.32,800.0,Profit,2026,2026-06
ORD00927,2025-07-06,CUST0301,Office Supplies,Stapler,1.0,0.15,297.5,82.97,UPI,Delivered,Pooja Bose,Consumer,South,Bengaluru,Karnataka,2025-11-12,26-35,0.278890756302521,82.97,Profit,2025,2025-07
ORD00928,2025-12-17,CUST0217,Accessories,Mouse,2.0,0.3,1960.0,411.64,Card,Delivered,Pooja Mehta,Consumer,South,Hyderabad,Telangana,2024-11-14,51+,0.2100204081632653,205.82,Profit,2025,2025-12
ORD00929,2025-09-18,CUST0238,Office Supplies,Printer,2.0,0.0,28000.0,5600.0,Cash on Delivery,Delivered,Vikram Sharma,Home Office,South,Bengaluru,Karnataka,2025-03-30,26-35,0.2,2800.0,Profit,2025,2025-09
ORD00930,2025-11-15,CUST0168,Electronics,Keyboard,3.0,0.0,7500.0,2400.0,NetBanking,Delivered,Shreya Sharma,Corporate,West,Ahmedabad,Gujarat,2025-04-13,51+,0.32,800.0,Profit,2025,2025-11
ORD00931,2026-01-06,CUST0245,Office Supplies,Printer,5.0,0.1,63000.0,10121.25,UPI,Delivered,Shreya Sharma,Consumer,North,Lucknow,Uttar Pradesh,2024-04-20,51+,0.1606547619047619,2024.25,Profit,2026,2026-01
ORD00932,2025-12-16,CUST0170,Electronics,Laptop,3.0,0.05,156750.0,21712.27,Cash on Delivery,Delivered,Meera Iyer,Home Office,South,Hyderabad,Telangana,2025-04-02,36-50,0.13851527910685807,7237.423333333333,Profit,2025,2025-12
ORD00933,2026-07-12,CUST0231,Accessories,Backpack,2.0,0.1,3960.0,1240.3,Card,Delivered,Rahul Rao,Consumer,East,Guwahati,Assam,2024-11-22,36-50,0.3132070707070707,620.15,Profit,2026,2026-07
ORD00934,2025-10-09,CUST0263,Electronics,Laptop,2.0,0.1,99000.0,11297.6,Cash on Delivery,Delivered,Priya Khan,Consumer,East,Kolkata,West Bengal,2025-03-25,26-35,0.11411717171717171,5648.8,Profit,2025,2025-10
ORD00935,2025-07-25,CUST0067,Furniture,Cabinet,1.0,0.15,11050.0,2201.77,NetBanking,Delivered,Varun Joshi,Consumer,South,Chennai,Tamil Nadu,2024-10-29,26-35,0.1992552036199095,2201.77,Profit,2025,2025-07
ORD00936,2025-10-18,CUST0252,Accessories,Usb Hub,2.0,0.0,3600.0,1300.0,Card,Delivered,Ishaan Pillai,Consumer,South,Coimbatore,Tamil Nadu,2024-06-19,36-50,0.3611111111111111,650.0,Profit,2025,2025-10
ORD00937,2025-07-12,CUST0533,Office Supplies,Paper,3.0,0.0,1350.0,330.0,UPI,Delivered,Sneha Pillai,Consumer,West,Pune,Maharashtra,2023-06-15,18-25,0.24444444444444444,110.0,Profit,2025,2025-07
ORD00938,2026-02-18,CUST0084,Office Supplies,Desk Organizer,1.0,0.05,855.0,251.57,Card,Delivered,Meera Menon,Corporate,West,Mumbai,Maharashtra,2023-11-10,18-25,0.29423391812865496,251.57,Profit,2026,2026-02
ORD00939,2025-10-05,CUST0039,Electronics,Laptop,1.0,0.15,46750.0,5167.29,UPI,Delivered,Varun Joshi,Consumer,South,Coimbatore,Tamil Nadu,2025-08-21,51+,0.11053026737967914,5167.29,Profit,2025,2025-10
ORD00940,2026-03-01,CUST0473,Accessories,Mouse,4.0,0.2,4480.0,-974.48,UPI,Cancelled,Ananya Rao,Home Office,North,Chandigarh,Chandigarh,2025-12-18,51+,-0.21751785714285715,-243.62,Loss,2026,2026-03
ORD00941,2026-03-28,CUST0332,Electronics,Monitor,2.0,0.0,36000.0,7000.0,Card,Delivered,Vikram Rao,Corporate,South,Coimbatore,Tamil Nadu,2023-07-04,26-35,0.19444444444444445,3500.0,Profit,2026,2026-03
ORD00942,2025-09-20,CUST0315,Office Supplies,Printer,4.0,0.15,47600.0,5010.26,Card,Delivered,Harini Verma,Consumer,South,Coimbatore,Tamil Nadu,2024-10-22,18-25,0.10525756302521008,1252.565,Profit,2025,2025-09
ORD00943,2026-01-12,CUST0003,Electronics,Laptop,3.0,0.2,132000.0,5867.34,UPI,Delivered,Sanjay Mehta,Home Office,West,Ahmedabad,Gujarat,2025-05-11,26-35,0.04444954545454546,1955.78,Profit,2026,2026-01
ORD00944,2025-10-04,CUST0234,Furniture,Office Chair,3.0,0.0,27000.0,6900.0,Cash on Delivery,Delivered,Ishaan Sharma,Consumer,North,Jaipur,Rajasthan,2024-04-02,26-35,0.25555555555555554,2300.0,Profit,2025,2025-10
ORD00945,2026-04-30,CUST0301,Office Supplies,Printer,1.0,0.1,12600.0,1997.26,Cash on Delivery,Delivered,Pooja Bose,Consumer,South,Bengaluru,Karnataka,2025-11-12,26-35,0.1585126984126984,1997.26,Profit,2026,2026-04
ORD00946,2025-10-15,CUST0452,Office Supplies,Paper,4.0,0.05,1710.0,376.6,Card,Delivered,Varun Das,Consumer,North,Lucknow,Uttar Pradesh,2024-09-25,36-50,0.22023391812865498,94.15,Profit,2025,2025-10
ORD00947,2025-09-05,CUST0182,Furniture,Desk,3.0,0.2,36000.0,3914.08,NetBanking,Shipped,Shreya Iyer,Home Office,East,Patna,Bihar,2023-07-03,36-50,0.10872444444444444,1304.6933333333334,Profit,2025,2025-09
ORD00948,2025-10-04,CUST0387,Office Supplies,Stapler,3.0,0.2,840.0,199.34,Cash on Delivery,Delivered,Varun Kulkarni,Consumer,West,Pune,Maharashtra,2024-04-15,18-25,0.2373095238095238,66.44666666666667,Profit,2025,2025-10
ORD00949,2026-03-20,CUST0141,Furniture,Cabinet,2.0,0.05,24700.0,5520.84,Cash on Delivery,Delivered,Kavya Reddy,Home Office,South,Bengaluru,Karnataka,2023-09-02,26-35,0.22351578947368422,2760.42,Profit,2026,2026-03
ORD00950,2026-07-15,CUST0256,Accessories,Mouse,3.0,0.15,3570.0,1165.72,Cash on Delivery,Delivered,Karthik Singh,Consumer,South,Chennai,Tamil Nadu,2024-11-27,26-35,0.32653221288515405,388.5733333333333,Profit,2026,2026-07
ORD00951,2025-08-05,CUST0423,Electronics,Monitor,5.0,0.0,90000.0,17500.0,Cash on Delivery,Delivered,Rohan Nair,Consumer,North,Chandigarh,Chandigarh,2023-06-08,51+,0.19444444444444445,3500.0,Profit,2025,2025-08
ORD00952,2025-09-01,CUST0431,Electronics,Laptop,5.0,0.0,275000.0,45000.0,Card,Delivered,Manoj Naidu,Corporate,South,Bengaluru,Karnataka,2023-01-16,36-50,0.16363636363636364,9000.0,Profit,2025,2025-09
ORD00953,2025-10-14,CUST0051,Furniture,Bookshelf,1.0,0.0,11000.0,2600.0,Cash on Delivery,Delivered,Aditya Sharma,Consumer,East,Guwahati,Assam,2025-06-30,26-35,0.23636363636363636,2600.0,Profit,2025,2025-10
ORD00954,2025-08-17,CUST0488,Office Supplies,Desk Organizer,2.0,0.05,1710.0,508.34,Card,Delivered,Rohan Chopra,Home Office,West,Surat,Gujarat,2025-09-23,26-35,0.2972748538011696,254.17,Profit,2025,2025-08
ORD00955,2026-04-24,CUST0195,Electronics,Laptop,1.0,0.1,49500.0,4410.79,NetBanking,Shipped,Nisha Kulkarni,Corporate,South,Coimbatore,Tamil Nadu,2024-04-23,18-25,0.08910686868686869,4410.79,Profit,2026,2026-04
ORD00956,2026-03-23,CUST0073,Accessories,Webcam,1.0,0.15,3570.0,888.02,Card,Shipped,Kavya Pillai,Consumer,South,Hyderabad,Telangana,2023-04-01,26-35,0.24874509803921568,888.02,Profit,2026,2026-03
ORD00957,2026-07-01,CUST0080,Furniture,Office Chair,2.0,0.05,17100.0,-1760.57,Card,Returned,Vikram Verma,Corporate,East,Patna,Bihar,2024-09-20,51+,-0.10295730994152047,-880.285,Loss,2026,2026-07
ORD00958,2025-08-09,CUST0569,Electronics,Keyboard,2.0,0.0,5000.0,1600.0,UPI,Delivered,Arjun Menon,Home Office,West,Ahmedabad,Gujarat,2023-09-24,26-35,0.32,800.0,Profit,2025,2025-08
ORD00959,2025-08-10,CUST0501,Furniture,Cabinet,3.0,0.05,37050.0,8378.65,Cash on Delivery,Delivered,Rahul Pillai,Corporate,South,Bengaluru,Karnataka,2024-03-13,36-50,0.2261443994601889,2792.883333333333,Profit,2025,2025-08
ORD00960,2025-09-27,CUST0281,Furniture,Office Chair,2.0,0.15,15300.0,3306.24,UPI,Delivered,Divya Reddy,Consumer,South,Coimbatore,Tamil Nadu,2025-04-27,36-50,0.2160941176470588,1653.12,Profit,2025,2025-09
ORD00961,2026-06-11,CUST0289,Accessories,Webcam,1.0,0.0,4200.0,1200.0,Card,Delivered,Rahul Iyer,Home Office,South,Coimbatore,Tamil Nadu,2023-01-07,18-25,0.2857142857142857,1200.0,Profit,2026,2026-06
ORD00962,2026-03-16,CUST0256,Furniture,Cabinet,1.0,0.1,11700.0,2291.73,NetBanking,Shipped,Karthik Singh,Consumer,South,Chennai,Tamil Nadu,2024-11-27,26-35,0.19587435897435898,2291.73,Profit,2026,2026-03
ORD00963,2025-12-03,CUST0594,Electronics,Keyboard,3.0,0.0,7500.0,-1609.55,Cash on Delivery,Returned,Ishaan Bose,Corporate,South,Coimbatore,Tamil Nadu,2024-06-29,51+,-0.21460666666666667,-536.5166666666667,Loss,2025,2025-12
ORD00964,2025-11-16,CUST0576,Office Supplies,Desk Organizer,2.0,0.15,1530.0,349.98,Card,Delivered,Harini Pillai,Consumer,South,Hyderabad,Telangana,2023-05-25,26-35,0.2287450980392157,174.99,Profit,2025,2025-11
ORD00965,2025-11-16,CUST0030,Accessories,Mouse,1.0,0.0,1400.0,500.0,UPI,Shipped,Rahul Sharma,Consumer,West,Mumbai,Maharashtra,2025-03-19,36-50,0.35714285714285715,500.0,Profit,2025,2025-11
ORD00966,2025-11-16,CUST0283,Accessories,Usb Hub,3.0,0.05,5130.0,1806.97,UPI,Delivered,Manoj Gupta,Consumer,West,Surat,Gujarat,2025-04-15,36-50,0.3522358674463938,602.3233333333334,Profit,2025,2025-11
ORD00967,2026-08-05,CUST0432,Furniture,Desk,3.0,0.05,42750.0,8674.08,UPI,Delivered,Pooja Singh,Corporate,South,Coimbatore,Tamil Nadu,2023-02-17,18-25,0.20290245614035088,2891.36,Profit,2026,2026-08
ORD00968,2026-07-21,CUST0195,Office Supplies,Stapler,2.0,0.0,700.0,240.0,UPI,Delivered,Nisha Kulkarni,Corporate,South,Coimbatore,Tamil Nadu,2024-04-23,18-25,0.34285714285714286,120.0,Profit,2026,2026-07
ORD00969,2026-04-05,CUST0380,Electronics,Keyboard,6.0,0.05,14250.0,4322.45,Card,Delivered,Arjun Sharma,Home Office,West,Surat,Gujarat,2024-07-24,36-50,0.3033298245614035,720.4083333333333,Profit,2026,2026-04
ORD00970,2025-09-03,CUST0280,Accessories,Backpack,1.0,0.15,1870.0,551.64,Cash on Delivery,Shipped,Vikram Kulkarni,Consumer,West,Mumbai,Maharashtra,2025-06-23,26-35,0.2949946524064171,551.64,Profit,2025,2025-09
ORD00971,2026-03-26,CUST0362,Furniture,Cabinet,4.0,0.2,41600.0,5538.29,Cash on Delivery,Shipped,Karthik Joshi,Consumer,South,Coimbatore,Tamil Nadu,2025-09-08,26-35,0.13313197115384615,1384.5725,Profit,2026,2026-03
ORD00972,2026-05-09,CUST0020,Accessories,Webcam,2.0,0.1,7560.0,1892.86,Card,Delivered,Aarav Pillai,Consumer,North,Lucknow,Uttar Pradesh,2025-11-30,26-35,0.25037830687830687,946.43,Profit,2026,2026-05
ORD00973,2025-09-22,CUST0556,Electronics,Headphones,1.0,0.05,4275.0,1380.38,NetBanking,Shipped,Karthik Chopra,Consumer,South,Coimbatore,Tamil Nadu,2024-08-09,26-35,0.32289590643274857,1380.38,Profit,2025,2025-09
ORD00974,2025-08-24,CUST0089,Electronics,Headphones,2.0,0.0,9000.0,3000.0,NetBanking,Shipped,Akash Gupta,Home Office,North,Jaipur,Rajasthan,2025-10-05,26-35,0.3333333333333333,1500.0,Profit,2025,2025-08
ORD00975,2025-12-08,CUST0120,Furniture,Desk,3.0,0.1,40500.0,7642.07,UPI,Delivered,Sanjay Sharma,Home Office,South,Bengaluru,Karnataka,2024-05-20,26-35,0.18869308641975308,2547.3566666666666,Profit,2025,2025-12
ORD00976,2025-08-26,CUST0337,Office Supplies,Paper,1.0,0.15,382.5,-190.19,Card,Cancelled,Varun Das,Corporate,East,Kolkata,West Bengal,2023-06-16,51+,-0.4972287581699346,-190.19,Loss,2025,2025-08
ORD00977,2025-10-06,CUST0355,Furniture,Desk,6.0,0.0,90000.0,21000.0,NetBanking,Delivered,Harini Bose,Consumer,North,Jaipur,Rajasthan,2025-01-22,26-35,0.23333333333333334,3500.0,Profit,2025,2025-10
ORD00978,2025-12-19,CUST0483,Accessories,Webcam,5.0,0.2,16800.0,3232.95,UPI,Delivered,Harini Rao,Home Office,South,Bengaluru,Karnataka,2025-12-26,18-25,0.19243749999999998,646.5899999999999,Profit,2025,2025-12
ORD00979,2026-04-03,CUST0519,Electronics,Laptop,3.0,0.1,148500.0,14359.04,NetBanking,Delivered,Rahul Bose,Corporate,West,Pune,Maharashtra,2025-12-27,26-35,0.09669387205387206,4786.346666666667,Profit,2026,2026-04
ORD00980,2025-07-21,CUST0405,Accessories,Webcam,1.0,0.0,4200.0,1200.0,Cash on Delivery,Delivered,Varun Naidu,Consumer,South,Chennai,Tamil Nadu,2024-05-06,26-35,0.2857142857142857,1200.0,Profit,2025,2025-07
ORD00981,2026-01-05,CUST0401,Office Supplies,Desk Organizer,2.0,0.2,1440.0,379.44,Cash on Delivery,Shipped,Ananya Nair,Consumer,South,Hyderabad,Telangana,2024-04-08,26-35,0.2635,189.72,Profit,2026,2026-01
ORD00982,2026-01-15,CUST0372,Furniture,Desk,6.0,0.0,90000.0,21000.0,UPI,Delivered,Akash Das,Corporate,South,Bengaluru,Karnataka,2024-08-19,36-50,0.23333333333333334,3500.0,Profit,2026,2026-01
ORD00983,2025-12-15,CUST0290,Office Supplies,Paper,2.0,0.05,855.0,188.39,UPI,Delivered,Aarav Bose,Home Office,West,Ahmedabad,Gujarat,2025-02-14,18-25,0.2203391812865497,94.195,Profit,2025,2025-12
ORD00984,2025-08-12,CUST0451,Furniture,Desk,1.0,0.05,14250.0,3001.67,Card,Delivered,Diya Naidu,Consumer,West,Pune,Maharashtra,2024-06-17,26-35,0.21064350877192983,3001.67,Profit,2025,2025-08
ORD00985,2026-05-10,CUST0359,Office Supplies,Printer,4.0,0.1,50400.0,6440.6,UPI,Delivered,Ananya Mishra,Consumer,South,Bengaluru,Karnataka,2024-05-22,26-35,0.12778968253968254,1610.15,Profit,2026,2026-05
ORD00986,2026-05-17,CUST0431,Accessories,Usb Hub,2.0,0.15,3060.0,-1394.73,UPI,Cancelled,Manoj Naidu,Corporate,South,Bengaluru,Karnataka,2023-01-16,36-50,-0.45579411764705885,-697.365,Loss,2026,2026-05
ORD00987,2026-06-25,CUST0292,Accessories,Mouse,2.0,0.05,2660.0,900.66,UPI,Delivered,Sanjay Khan,Consumer,South,Bengaluru,Karnataka,2023-07-05,26-35,0.338593984962406,450.33,Profit,2026,2026-06
ORD00988,2026-04-24,CUST0404,Electronics,Laptop,2.0,0.0,110000.0,18000.0,Card,Delivered,Pooja Kulkarni,Consumer,West,Ahmedabad,Gujarat,2025-04-01,36-50,0.16363636363636364,9000.0,Profit,2026,2026-04
ORD00989,2026-05-22,CUST0391,Office Supplies,Stapler,6.0,0.05,1995.0,644.59,Card,Delivered,Divya Das,Home Office,South,Bengaluru,Karnataka,2023-03-08,36-50,0.3231027568922306,107.43166666666667,Profit,2026,2026-05
ORD00990,2026-08-31,CUST0128,Electronics,Keyboard,1.0,0.05,2375.0,741.64,Cash on Delivery,Delivered,Sneha Mishra,Home Office,South,Chennai,Tamil Nadu,2024-09-12,36-50,0.31226947368421054,741.64,Profit,2026,2026-08
ORD00991,2025-12-17,CUST0066,Office Supplies,Desk Organizer,3.0,0.1,2430.0,-897.03,UPI,Returned,Aarav Gupta,Consumer,North,Jaipur,Rajasthan,2024-06-18,51+,-0.3691481481481481,-299.01,Loss,2025,2025-12
ORD00992,2026-03-08,CUST0198,Furniture,Bookshelf,1.0,0.05,10450.0,2186.76,Cash on Delivery,Delivered,Varun Joshi,Corporate,East,Bhubaneswar,Odisha,2024-08-06,36-50,0.2092593301435407,2186.76,Profit,2026,2026-03
ORD00993,2026-03-30,CUST0289,Office Supplies,Paper,1.0,0.15,382.5,57.66,NetBanking,Delivered,Rahul Iyer,Home Office,South,Coimbatore,Tamil Nadu,2023-01-07,18-25,0.15074509803921568,57.66,Profit,2026,2026-03
ORD00994,2026-03-15,CUST0374,Electronics,Headphones,5.0,0.1,20250.0,6067.31,Card,Delivered,Ishaan Chopra,Consumer,South,Bengaluru,Karnataka,2024-09-12,18-25,0.29962024691358025,1213.462,Profit,2026,2026-03
ORD00995,2025-08-14,CUST0391,Electronics,Monitor,2.0,0.1,32400.0,4920.91,Cash on Delivery,Delivered,Divya Das,Home Office,South,Bengaluru,Karnataka,2023-03-08,36-50,0.15187993827160493,2460.455,Profit,2025,2025-08
ORD00996,2026-06-30,CUST0073,Office Supplies,Paper,2.0,0.1,810.0,167.95,NetBanking,Delivered,Kavya Pillai,Consumer,South,Hyderabad,Telangana,2023-04-01,26-35,0.20734567901234566,83.975,Profit,2026,2026-06
ORD00997,2026-06-16,CUST0143,Furniture,Office Chair,4.0,0.1,32400.0,7413.39,UPI,Delivered,Ananya Naidu,Home Office,South,Bengaluru,Karnataka,2023-04-11,36-50,0.22880833333333334,1853.3475,Profit,2026,2026-06
ORD00998,2026-02-05,CUST0182,Furniture,Cabinet,1.0,0.1,11700.0,2181.77,UPI,Delivered,Shreya Iyer,Home Office,East,Patna,Bihar,2023-07-03,36-50,0.18647606837606837,2181.77,Profit,2026,2026-02
ORD00999,2025-07-25,CUST0464,Office Supplies,Stapler,10.0,0.05,3325.0,155.75,UPI,Returned,Arjun Gupta,Home Office,North,Jaipur,Rajasthan,2024-06-16,36-50,0.04684210526315789,15.575,Profit,2025,2025-07
ORD01000,2025-11-21,CUST0548,Office Supplies,Desk Organizer,1.0,0.05,855.0,251.91,UPI,Delivered,Diya Mishra,Corporate,North,Chandigarh,Chandigarh,2023-12-31,36-50,0.2946315789473684,251.91,Profit,2025,2025-11
ORD01001,2025-11-16,CUST0311,Electronics,Keyboard,4.0,0.0,10000.0,3200.0,UPI,Delivered,Sneha Verma,Home Office,West,Surat,Gujarat,2025-03-27,18-25,0.32,800.0,Profit,2025,2025-11
ORD01002,2026-07-05,CUST0156,Furniture,Cabinet,1.0,0.1,11700.0,2442.29,Cash on Delivery,Delivered,Meera Patel,Home Office,South,Coimbatore,Tamil Nadu,2024-10-11,26-35,0.20874273504273505,2442.29,Profit,2026,2026-07
ORD01003,2026-06-22,CUST0107,Accessories,Mouse,3.0,0.1,3780.0,-543.53,Card,Cancelled,Ishaan Sharma,Consumer,East,Bhubaneswar,Odisha,2024-11-29,26-35,-0.14379100529100527,-181.17666666666665,Loss,2026,2026-06
ORD01004,2026-04-03,CUST0372,Accessories,Mouse,3.0,0.1,3780.0,215.33,NetBanking,Returned,Akash Das,Corporate,South,Bengaluru,Karnataka,2024-08-19,36-50,0.05696560846560847,71.77666666666667,Profit,2026,2026-04
ORD01005,2026-01-06,CUST0101,Accessories,Backpack,3.0,0.15,5610.0,1574.65,NetBanking,Delivered,Ishaan Verma,Consumer,East,Guwahati,Assam,2023-01-28,26-35,0.28068627450980393,524.8833333333333,Profit,2026,2026-01
ORD01006,2026-08-04,CUST0178,Office Supplies,Paper,2.0,0.0,900.0,220.0,Cash on Delivery,Delivered,Ananya Pillai,Consumer,West,Pune,Maharashtra,2025-02-10,26-35,0.24444444444444444,110.0,Profit,2026,2026-08
ORD01007,2026-07-30,CUST0572,Office Supplies,Stapler,1.0,0.2,280.0,71.07,Card,Shipped,Manoj Kulkarni,Corporate,North,Lucknow,Uttar Pradesh,2024-03-30,18-25,0.25382142857142853,71.07,Profit,2026,2026-07
ORD01008,2025-12-16,CUST0306,Electronics,Headphones,15.0,0.0,67500.0,22500.0,NetBanking,Delivered,Aditya Das,Consumer,North,Lucknow,Uttar Pradesh,2023-04-26,18-25,0.3333333333333333,1500.0,Profit,2025,2025-12
ORD01009,2025-12-18,CUST0242,Electronics,Headphones,1.0,0.0,4500.0,1500.0,Cash on Delivery,Delivered,Priya Singh,Consumer,West,Pune,Maharashtra,2024-11-26,26-35,0.3333333333333333,1500.0,Profit,2025,2025-12
ORD01010,2025-12-21,CUST0273,Office Supplies,Printer,3.0,0.1,37800.0,6053.18,UPI,Delivered,Akash Verma,Corporate,South,Chennai,Tamil Nadu,2024-07-10,51+,0.16013703703703705,2017.7266666666667,Profit,2025,2025-12
ORD01011,2025-10-30,CUST0280,Furniture,Desk,3.0,0.0,45000.0,10500.0,UPI,Delivered,Vikram Kulkarni,Consumer,West,Mumbai,Maharashtra,2025-06-23,26-35,0.23333333333333334,3500.0,Profit,2025,2025-10
ORD01012,2026-01-25,CUST0265,Office Supplies,Desk Organizer,6.0,0.0,5400.0,1680.0,UPI,Shipped,Aditya Rao,Consumer,North,Jaipur,Rajasthan,2023-07-24,51+,0.3111111111111111,280.0,Profit,2026,2026-01
ORD01013,2025-09-24,CUST0046,Office Supplies,Printer,1.0,0.15,11900.0,1096.65,Card,Delivered,Kavya Pillai,Corporate,East,Kolkata,West Bengal,2025-11-12,36-50,0.09215546218487396,1096.65,Profit,2025,2025-09
